node_id,lat,lon,elevation
10721103004,35.5547106,139.5810258,36.2
10721114606,35.5547958,139.580896,36.3
10721114608,35.5547521,139.5809882,36.3
10721114614,35.5546713,139.5807741,36.3
10721114618,35.5545889,139.5809139,36.3
10721114630,35.5550374,139.5801815,36.7
10721114631,35.5551671,139.5801368,36.6
10721114633,35.5549908,139.5801493,36.6
10721114634,35.5551969,139.5800704,36.7
10721114642,35.5555068,139.5804808,36.8
10721114654,35.5547943,139.5808589,36.3
10721114657,35.5551039,139.5802276,36.7
10721114660,35.5551298,139.5802196,36.7
10721114667,35.5556137,139.580311,36.9
10721114668,35.5555785,139.5802871,36.9
10721114671,35.5556566,139.5803399,36.8
10721114680,35.5549896,139.5801147,36.7
10721114682,35.5553214,139.5791632,36.6
10721114683,35.5556238,139.5784594,36.2
10721114684,35.555561,139.578647,36.3
10721114685,35.5556782,139.5785731,36.2
10721114688,35.5554994,139.5786205,36.2
10721114691,35.5556416,139.5786817,36.2
10721114692,35.5555619,139.5784291,36.1
10721114694,35.5558325,139.5774968,33.6
10721114699,35.5561262,139.5789073,37.0
10721114700,35.5558314,139.5780235,35.1
10721114713,35.5558115,139.5780819,35.3
10721114717,35.5556797,139.5784869,36.1
10721114718,35.5556997,139.5785097,36.1
10721114719,35.5561289,139.5786984,36.9
10721114720,35.5560706,139.5788803,36.9
10721114722,35.5560957,139.5786817,36.8
10721114723,35.5561821,139.5787235,37.0
10721114724,35.5560436,139.5788677,36.9
10721114725,35.556541,139.5790074,37.6
10721114726,35.556633,139.5789271,37.5
10721114727,35.5567095,139.5789691,37.6
10721114728,35.5567287,139.579101,37.7
10721114729,35.5566376,139.5791788,37.9
10721114730,35.5565623,139.5791446,37.9
10721114731,35.5566777,139.579197,37.9
10721114732,35.5567519,139.5789923,37.7
10721114733,35.556745,139.579057,37.6
10721114734,35.556921,139.5780711,36.8
10721114735,35.5570029,139.5781037,36.8
10721114736,35.5571177,139.5780195,37.0
10721114737,35.5571569,139.5778982,37.0
10721114738,35.5571125,139.5777389,36.8
10721114739,35.5570366,139.5776981,36.9
10721114740,35.5569189,139.577783,37.0
10721114741,35.5568757,139.5779088,37.0
10723431992,35.5546557,139.5768119,27.1
10723431993,35.5546986,139.5766725,27.1
10723431994,35.5544287,139.5767029,26.5
10723431995,35.554473,139.5765626,26.4
10723431996,35.5555064,139.5770042,30.5
10723431997,35.5544943,139.576495,26.4
10723431998,35.5547196,139.5766043,27.1
10723432000,35.5540318,139.5778907,27.7
10723432004,35.554447,139.5768695,26.4
10723483805,35.5545137,139.5769025,26.6
10723483806,35.5546119,139.5769511,26.9
10723483810,35.5543786,139.576784,26.4
10723483812,35.5543977,139.5768008,26.3
10723483816,35.5544152,139.5768537,26.3
10723483817,35.5546853,139.5770325,27.8
10723483818,35.5545987,139.5769903,26.9
10723483821,35.5546233,139.5769171,26.9
10723483823,35.5554641,139.5773303,31.1
10723483825,35.5547057,139.5769691,27.6
10723483826,35.5563059,139.5798032,38.2
10723483833,35.5568446,139.5799117,40.9
10730038646,35.5563373,139.5754786,44.0
10730038655,35.5570144,139.5750649,43.8
10730038659,35.5567022,139.5749537,44.3
10730038660,35.556677,139.5750265,44.3
10730038661,35.5567369,139.5748536,44.3
10730038662,35.5568676,139.5749133,44.2
10730038664,35.5565291,139.574876,44.4
10732732932,35.5555794,139.5687555,19.0
10732732933,35.5553517,139.5691089,17.7
10732733201,35.5539504,139.5686093,15.0
10732733202,35.5538322,139.5683032,15.3
10732733560,35.5538047,139.5669745,17.9
10732733561,35.5537684,139.5668576,17.8
10732733562,35.5538238,139.5668276,17.8
10732733563,35.5536467,139.5669234,17.5
10732935708,35.5634168,139.5698531,49.9
10732935709,35.5636821,139.5701047,51.3
10734835058,35.5531997,139.5744458,19.6
10734835060,35.5532509,139.5747601,19.5
10734835071,35.5534036,139.5741813,18.0
10734835072,35.5534716,139.5740733,17.5
10734888802,35.5632039,139.5697543,50.2
10735004290,35.5647079,139.5695397,49.2
10735004295,35.563293,139.5685939,47.5
10735177983,35.5650518,139.5878453,35.1
10736137350,35.5649916,139.5875341,36.9
10736137353,35.5648164,139.5875584,33.1
10736137355,35.5645635,139.5876249,31.9
10736137373,35.5648998,139.5876183,33.4
10736137415,35.5652151,139.5878163,38.2
10736725797,35.5623227,139.5878156,24.9
10736725806,35.5623498,139.5878084,24.9
10736725807,35.5623944,139.5878605,24.8
10736725827,35.5657272,139.5876365,39.2
10736725828,35.5659567,139.5877336,40.3
10736725900,35.5649425,139.5848932,28.7
10736725915,35.5633086,139.5851886,32.8
10736725916,35.5633516,139.584827,27.0
10736725922,35.5636082,139.5852988,32.5
10736725925,35.563587,139.5850046,26.9
10736725927,35.5612222,139.5869951,27.2
10736725933,35.5598201,139.5855351,32.3
10736725944,35.5598894,139.5856029,32.0
10736725945,35.5611399,139.5869039,27.5
10736725946,35.5611887,139.586958,27.2
10736725949,35.5613532,139.5868195,27.1
10736725950,35.5612655,139.5867344,27.4
10736725951,35.5613135,139.5867811,27.3
10736725952,35.5613071,139.5868813,27.2
10736725953,35.5612616,139.5869422,27.2
10736725954,35.5612223,139.5867927,27.5
10736725955,35.5611787,139.5868516,27.5
10736725960,35.5600801,139.5854829,31.8
10736725961,35.5599668,139.5856704,31.9
10736725962,35.5600405,139.5855485,31.8
10736725963,35.5600007,139.5856144,31.7
10736725964,35.5599558,139.5853669,32.1
10736725965,35.5600184,139.5854248,32.0
10736725966,35.5599116,139.5854193,32.3
10736725967,35.559861,139.5854795,32.2
10736725977,35.5582711,139.5838743,26.7
10736725978,35.5605393,139.5863494,35.4
10736725980,35.560428,139.5861634,30.2
10736725983,35.5603679,139.5860996,30.4
10736725985,35.5607459,139.5860718,34.4
10736725986,35.5606875,139.5860219,32.6
10736725987,35.5606088,139.5859805,30.1
10736725988,35.5608803,139.585883,33.6
10736725991,35.5604562,139.5858201,30.6
10736725992,35.5606998,139.5860033,32.3
10736725993,35.5608567,139.5859162,33.5
10736725995,35.5611171,139.5855051,35.2
10736725999,35.5616445,139.5848032,37.1
10737082091,35.5607415,139.5681721,39.2
10737082094,35.5605798,139.5678999,36.7
10737093414,35.5589248,139.5675868,25.8
10737093418,35.5592711,139.5678477,33.6
10738679163,35.5643263,139.5869149,32.4
10738679204,35.5641533,139.5788703,29.7
10738681907,35.5642172,139.5784904,32.6
10738681910,35.5627156,139.5764554,45.1
10738681912,35.5626459,139.5759044,47.8
10738681913,35.5624706,139.5754938,48.2
10738873073,35.5537175,139.5812414,34.5
10738873075,35.5534743,139.5811117,36.0
10738873076,35.5534649,139.5811328,36.0
10738873080,35.5533157,139.581261,37.8
10738873081,35.5533575,139.5810685,38.9
10738873083,35.5533688,139.5809979,33.3
10739295319,35.5608872,139.5686612,49.8
10739295320,35.5608674,139.5686408,49.9
10742881913,35.5625508,139.5684175,50.0
10742881914,35.5620908,139.5690693,49.8
10742881915,35.5619903,139.5690742,49.8
10742881922,35.562415,139.5694929,49.3
10742881923,35.56236,139.56943,49.4
10742881924,35.5621282,139.569207,49.6
10742965966,35.5627239,139.5701878,49.9
10742965969,35.562195,139.5709706,50.6
10742965994,35.5641512,139.5693711,50.1
10742965997,35.5640116,139.5688157,49.3
10750646697,35.5644792,139.5707138,57.2
10750646698,35.5645154,139.570747,57.0
10750646699,35.5643144,139.5705626,57.7
10750698991,35.5631176,139.5750333,46.2
10750698995,35.5625317,139.5754107,48.0
10750698996,35.5625435,139.575449,48.0
10750699000,35.5624422,139.5754028,48.2
10750743308,35.5646755,139.5718485,61.0
10750743309,35.5646803,139.5719116,60.8
10751780971,35.5650042,139.585027,28.8
10751780972,35.5637359,139.583753,27.9
10751780973,35.5637482,139.5836599,27.9
10751780993,35.5649827,139.5848459,28.7
10751780995,35.5649248,139.5849115,28.8
10751780996,35.5650667,139.5849739,28.8
10751842706,35.565606,139.5860115,30.3
10751842707,35.5648235,139.5847918,28.7
10794673123,35.5553196,139.572073,28.5
10794673125,35.5563418,139.5721086,31.9
10794673131,35.5563463,139.5720439,31.3
10794673132,35.5563214,139.5719745,30.9
10794673133,35.5564491,139.5720401,33.0
10794673134,35.5565162,139.5720387,34.9
10794673135,35.5565765,139.5720377,36.3
10794673136,35.5564468,139.5721396,33.3
10803856438,35.5656121,139.5876713,39.0
10803910262,35.5618943,139.5847197,35.8
10803910263,35.5619564,139.5843969,36.7
10836967619,35.5540617,139.5745249,23.8
10836967620,35.5540269,139.5747702,23.4
10896026881,35.5551358,139.5698673,22.5
10896026882,35.5554266,139.5698136,20.4
10908360096,35.5563104,139.5712613,28.1
10908360099,35.5562172,139.5717956,27.6
10937054768,35.5580766,139.5706921,39.0
10937054769,35.5578469,139.5708804,38.5
10937054770,35.5575989,139.5710846,38.0
10946112646,35.5547364,139.583824,32.1
10946112647,35.5546687,139.5837776,32.1
10946112648,35.5540722,139.5850791,29.3
10946112654,35.5540088,139.5857883,27.3
10946118936,35.5544692,139.5838509,32.3
10946118937,35.5543691,139.5837894,32.6
10946118956,35.5540526,139.5849279,32.0
10946118957,35.5540759,139.5849363,31.6
10946118958,35.5541007,139.5848306,34.0
10946118960,35.5539467,139.5847881,32.8
10946118963,35.5540513,139.5852189,28.9
11951566056,35.5535906,139.5844588,35.4
11951566065,35.5532412,139.5841688,35.8
11954201548,35.5674989,139.5715683,44.1
11954201550,35.5675883,139.5713531,38.6
11954201559,35.5694116,139.5689373,63.4
12022212138,35.567215,139.5728673,39.6
12560683507,35.5576149,139.576286,38.2
13064972911,35.553184,139.5681978,14.5
13076848002,35.5695708,139.5856007,37.0
13076848003,35.569591,139.5857153,36.3
13076848004,35.5696035,139.5856804,36.4
13076848007,35.5689325,139.583994,48.9
13076848008,35.5688617,139.5840436,49.1
13076848009,35.5689878,139.5840637,48.6
13076852405,35.5695784,139.5781139,49.4
13076852407,35.5695545,139.578707,49.1
13076852447,35.571092,139.581178,35.8
13076852448,35.5711306,139.5813357,35.8
13076852505,35.5689123,139.5841247,49.0
13336225512,35.5688413,139.5873588,38.3
13336225514,35.5684877,139.586533,40.4
13336225515,35.5685224,139.5865788,40.2
13336225516,35.5685641,139.5865317,40.2
13336233260,35.5699131,139.5877404,31.2
13336233262,35.5697197,139.5873465,32.4
13403237136,35.5612954,139.5757854,48.2
